entry_mode,tp1_pct,tp1_ratio,trail_pct,hard_stop_pct,use_stage3_peak,train_sharpe,train_win_rate,train_mdd,train_cagr,train_n,val_sharpe,val_win_rate,val_mdd,val_cagr,val_n,overfit_gap
stage,0.1,0.5,0.12,0.06,True,2.628246076051476,0.42550655542312277,-0.9387496708528182,0.15304677985023507,839,4.2271278131656524,0.49104234527687296,-0.8193109631010239,0.33673689879027235,1228,-1.5988817371141764
stage,0.1,0.5,0.12,0.06,False,2.628246076051476,0.42550655542312277,-0.9387496708528182,0.15304677985023507,839,4.2271278131656524,0.49104234527687296,-0.8193109631010239,0.33673689879027235,1228,-1.5988817371141764
stage,0.1,0.5,0.12,0.08,True,2.7412540173779,0.4755661501787843,-0.927609936158449,0.16619414644489705,839,4.619666158949602,0.5444172779136104,-0.8573374560876943,0.39913077152275056,1227,-1.8784121415717023
stage,0.1,0.5,0.12,0.08,False,2.7412540173779,0.4755661501787843,-0.927609936158449,0.16619414644489705,839,4.619666158949602,0.5444172779136104,-0.8573374560876943,0.39913077152275056,1227,-1.8784121415717023
stage,0.1,0.5,0.12,0.1,True,2.730082887241646,0.5125148986889154,-0.9424131168954943,0.16796690851323204,839,4.557860338568769,0.5786471067644662,-0.9420358808968449,0.3986007624430947,1227,-1.8277774513271234
stage,0.1,0.5,0.12,0.1,False,2.730082887241646,0.5125148986889154,-0.9424131168954943,0.16796690851323204,839,4.557860338568769,0.5786471067644662,-0.9420358808968449,0.3986007624430947,1227,-1.8277774513271234
stage,0.1,0.5,0.15,0.06,True,2.3427498705788814,0.42550655542312277,-0.9414210053286086,0.12266853787557297,839,4.426154078012622,0.49022801302931596,-0.8426600269929941,0.4207604989791376,1228,-2.08340420743374
stage,0.1,0.5,0.15,0.06,False,2.3427498705788814,0.42550655542312277,-0.9414210053286086,0.12266853787557297,839,4.426154078012622,0.49022801302931596,-0.8426600269929941,0.4207604989791376,1228,-2.08340420743374
stage,0.1,0.5,0.15,0.08,True,2.491734848348751,0.4755661501787843,-0.940525825561525,0.13834286293479403,839,4.7979681630858115,0.541157294213529,-0.9036177512990856,0.5045762950190369,1227,-2.3062333147370606
stage,0.1,0.5,0.15,0.08,False,2.491734848348751,0.4755661501787843,-0.940525825561525,0.13834286293479403,839,4.7979681630858115,0.541157294213529,-0.9036177512990856,0.5045762950190369,1227,-2.3062333147370606
stage,0.1,0.5,0.15,0.1,True,2.4690495935443915,0.5125148986889154,-0.9625325313535673,0.1354596384006701,839,4.756097257595294,0.5745721271393643,-0.9659754429133747,0.5023655289185092,1227,-2.2870476640509025
stage,0.1,0.5,0.15,0.1,False,2.4690495935443915,0.5125148986889154,-0.9625325313535673,0.1354596384006701,839,4.756097257595294,0.5745721271393643,-0.9659754429133747,0.5023655289185092,1227,-2.2870476640509025
stage,0.1,0.7,0.08,0.06,True,2.3345171315051174,0.42789034564958284,-0.9051273953050784,0.10812724721111566,839,4.221129490459113,0.49267100977198697,-0.7796464926893558,0.2986837774512292,1228,-1.8866123589539954
stage,0.1,0.7,0.08,0.06,False,2.3345171315051174,0.42789034564958284,-0.9051273953050784,0.10812724721111566,839,4.221129490459113,0.49267100977198697,-0.7796464926893558,0.2986837774512292,1228,-1.8866123589539954
stage,0.1,0.7,0.08,0.08,True,2.457197983651622,0.47794994040524436,-0.946789343679162,0.11988783983989104,839,4.613750403290158,0.5460472697636511,-0.7625198304820139,0.35438545446696534,1227,-2.1565524196385364
stage,0.1,0.7,0.08,0.08,False,2.457197983651622,0.47794994040524436,-0.946789343679162,0.11988783983989104,839,4.613750403290158,0.5460472697636511,-0.7625198304820139,0.35438545446696534,1227,-2.1565524196385364
stage,0.1,0.7,0.08,0.1,True,2.323982941261092,0.5148986889153755,-0.9765923098365432,0.10621059538816624,839,4.518470739779846,0.5802770986145069,-0.901878689273112,0.351832079252266,1227,-2.194487798518754
stage,0.1,0.7,0.08,0.1,False,2.323982941261092,0.5148986889153755,-0.9765923098365432,0.10621059538816624,839,4.518470739779846,0.5802770986145069,-0.901878689273112,0.351832079252266,1227,-2.194487798518754
stage,0.1,0.7,0.1,0.06,True,2.453084684835799,0.42789034564958284,-0.9070409156001414,0.1203529384795865,839,4.268689723950703,0.49267100977198697,-0.7641164331256732,0.3079497929278725,1228,-1.8156050391149043
stage,0.1,0.7,0.1,0.06,False,2.453084684835799,0.42789034564958284,-0.9070409156001414,0.1203529384795865,839,4.268689723950703,0.49267100977198697,-0.7641164331256732,0.3079497929278725,1228,-1.8156050391149043
stage,0.1,0.7,0.1,0.08,True,2.545930423577011,0.47794994040524436,-0.9372707032518937,0.1299708458440636,839,4.6717074207762,0.5460472697636511,-0.7646632094011665,0.3662031196260205,1227,-2.125776997199189
stage,0.1,0.7,0.1,0.08,False,2.545930423577011,0.47794994040524436,-0.9372707032518937,0.1299708458440636,839,4.6717074207762,0.5460472697636511,-0.7646632094011665,0.3662031196260205,1227,-2.125776997199189
stage,0.1,0.7,0.1,0.1,True,2.473773722358044,0.5148986889153755,-0.9725419044509659,0.12372856695855461,839,4.578812089101048,0.5802770986145069,-0.9126774104027071,0.3640184788188465,1227,-2.1050383667430044
stage,0.1,0.7,0.1,0.1,False,2.473773722358044,0.5148986889153755,-0.9725419044509659,0.12372856695855461,839,4.578812089101048,0.5802770986145069,-0.9126774104027071,0.3640184788188465,1227,-2.1050383667430044
stage,0.1,0.7,0.12,0.06,True,2.55873016028054,0.42789034564958284,-0.9215051925815096,0.13335232738923652,839,4.253495274745512,0.49267100977198697,-0.7641164331256732,0.3077395785898387,1228,-1.6947651144649716
stage,0.1,0.7,0.12,0.06,False,2.55873016028054,0.42789034564958284,-0.9215051925815096,0.13335232738923652,839,4.253495274745512,0.49267100977198697,-0.7641164331256732,0.3077395785898387,1228,-1.6947651144649716
stage,0.1,0.7,0.12,0.08,True,2.6818499083475587,0.47794994040524436,-0.911747455057751,0.146647561316811,839,4.649748524171644,0.5460472697636511,-0.8097618730126164,0.3647045086709766,1227,-1.967898615824085
stage,0.1,0.7,0.12,0.08,False,2.6818499083475587,0.47794994040524436,-0.911747455057751,0.146647561316811,839,4.649748524171644,0.5460472697636511,-0.8097618730126164,0.3647045086709766,1227,-1.967898615824085
stage,0.1,0.7,0.12,0.1,True,2.6236201435048208,0.5148986889153755,-0.9490680123019937,0.1418657740204663,839,4.564649722651613,0.5802770986145069,-0.9242647324758285,0.3635961103888228,1227,-1.9410295791467926
stage,0.1,0.7,0.12,0.1,False,2.6236201435048208,0.5148986889153755,-0.9490680123019937,0.1418657740204663,839,4.564649722651613,0.5802770986145069,-0.9242647324758285,0.3635961103888228,1227,-1.9410295791467926
